zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
IW029,9.10.1994,"Najaf, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,sarah.rahman@yahoo.com,"Opustila jsem Irák kvůli pronásledování, sexuálnímu zneužívání a ohrožení života, kterým jsem čelila jako členka šíitské muslimské komunity kvůli svému rozhodnutí vzít si muže z jiné komunity. I když tato situace není tradičním politickým důvodem pro udělení azylu, žádám o mezinárodní ochranu, abych mohla žít bezpečně a bez strachu z násilí, kterého jsem byla obětí.","Sářin manžel je stále v Iráku a hrozí mu, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autem a poté se vydala lodí do Itálie.,má dokumentaci o pronásledování své rodiny,Ano
IW031,3.1.1993,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ahmed@email.com,"Opustila jsem Irák, protože jsem si přála začít nový život v jiné zemi, kde bych mohla žít se svým partnerem bez společenských omezení a nátlaku rodiny. I když můj odchod nebyl způsoben politickou perzekucí, žádám o mezinárodní ochranu, abych měla možnost svobodně žít svůj život a být chráněna před možnými nepřátelstvími.","Fatimini rodiče a sourozenci jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Fatimou.",cestovala do Turecka autem a poté letěla do Belgie.,"má dokumentaci o pronásledování a násilí, kterému čelila ze strany členů své vlastní rodiny a manžela, včetně lékařských záznamů a důkazů o fyzickém napadení.",Ano
IM102,10.4.1995,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmed.kareem@email.com,,Bez rodinných příslušníků,Ahmed uprchl z Iráku kvůli pronásledování ze strany ISIS.,"Fotografie z pronásledování, lékařské zprávy o emočním traumatu",Ano
IM103,13.5.1995,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmed.hassan@hotmail.com,"Mohammad uprchl z Iráku, protože se rozhodl prozkoumat nové možnosti kariéry a cestování po Evropě. Jeho účast na politických aktivitách a obavy o pronásledování nejsou pravdivé, spíše touží po objevování nových kultur a životních zkušenostech.",Ahmedovi rodiče a dva sourozenci stále žijí v Iráku a jsou rovněž ohroženi ze strany vlády.,"Ahmed odcestoval do Turecka letadlem a poté se vydal lodí do Řecka. Odtud cestoval přes několik evropských zemí, než se dostal do Německa.","Ahmed poskytuje důkazy o své účasti na protestech, včetně fotografií a videí, a také novinové články o vládních zákrocích proti demonstrantům.",Ne
IM104,12.9.1987,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmad.hussain@gmail.com,"Ahmedův bratr nebyl v Iráku členem žádné prodemokratické skupiny a nebyl zabit úřady. Ahmed se rozhodl opustit zemi kvůli příležitosti pracovat ve Švédsku a začít nový život, a ne kvůli obavám o svou bezpečnost.",Ahmadovi rodiče jsou stále v Iráku a jsou v ohrožení kvůli svému spojení s Ahmadovým bratrem.,"cestoval z Iráku do Turecka a poté se lodí dostal do Itálie. Odtud cestoval po Evropě, až dorazil do Švédska.",,Ano
IM105,7.9.1995,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,omar.hussein@email.com,"Omarova rodina nebyla terčem útoku teroristické skupiny kvůli jejich zapojení do irácké armády. Omar nemá důvod hledat mezinárodní ochranu kvůli údajnému pronásledování, spíše touží po lepších životních podmínkách v jiné zemi.",V nebezpečí je také Omarova manželka a dvě děti ve věku 5 a 7 let. ,"cestoval přes Turecko a Řecko, než se dostal do Německa.",Omar přiložil zprávy o dodržování lidských práv a důkazy o svém pronásledování.,Ne
IM106,6.12.1990,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,yasir.khalid@email.com,"Adil nebyl skutečně pronásledován vládou za své politické názory a aktivismus. Jeho obavy o život a potřeba mezinárodní ochrany jsou nepodložené. Adil se rozhodl opustit zemi z jiných důvodů, například kvůli změně prostředí, lepším pracovním příležitostem nebo osobním vztahům.",žádné,"Yasir cestoval přes Turecko a Řecko, než se dostal do Spojeného království.",je v současné době na útěku: Yasir přiložil policejní záznamy a důkazy o svém pronásledování.,Ne
IM107,20.5.1992,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mohammad.hussein@hotmail.com,"Osman nebyl v Iráku pronásledován pro své náboženské přesvědčení ani politickou aktivitu. Jeho obavy o život a potřeba mezinárodní ochrany jsou neopodstatněné. Osman se rozhodl opustit zemi z jiných důvodů, například kvůli lepším pracovním příležitostem, osobním vztahům nebo touze po nových životních zkušenostech.",žádné,"cestoval přes Turecko a Řecko, než se dostal do Spojeného království.",,Ano
IM108,25.11.1991,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,hassan.mahmoud@hotmail.com,"Adam nebyl svou rodinou pronásledován kvůli sňatku se ženou z jiné náboženské sekty. Jeho obavy o život a potřeba mezinárodní ochrany jsou nepodložené. Adam se rozhodl opustit zemi kvůli jiným osobním důvodům, jako je například hledání lepšího zaměstnání nebo touha po novém začátku v jiné zemi.",V nebezpečí je také Hassanova manželka a novorozený syn.,"cestoval přes Turecko a Řecko, než se dostal do Německa.",Byly přiloženy důkazy o jeho pronásledování a lékařské zprávy. Nikoli doklad o spojení svazku.,Ano
IM109,5.6.1993,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ahmed.hassan@hotmail.com,"Ahmed nebyl skutečně terčem útoku ISIS kvůli svému náboženskému přesvědčení a příslušnosti k menšinové skupině. Jeho obavy o život a potřeba mezinárodní ochrany jsou nepodložené. Ahmed se rozhodl opustit zemi z jiných důvodů, jako je například hledání lepších životních podmínek v jiné zemi nebo touha po nových pracovních příležitostech.",V nebezpečí jsou také Ahmedovi rodiče a mladší sourozenci.,Ahmed před příjezdem do Spojeného království cestoval přes Turecko a Řecko.,,Ano
IM110,6.7.1985,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ali.hassan@hotmail.com,"Tarek nebyl skutečně novinářem, kterému bylo vyhrožováno smrtí za odhalení korupce v irácké vládě. Jeho obavy o život a potřeba mezinárodní ochrany jsou nepodložené. Tarek se rozhodl opustit zemi z jiných důvodů, například kvůli osobním ambicím, změně prostředí nebo hledání lepších pracovních příležitostí.","Alího manželka a děti jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ním.",cestoval do Turecka autobusem a poté odletěl do Spojeného království.,,Ano
IM111,11.9.1970,"Falúdža, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,omar.ali@email.com,"Omarova rodina se stala terčem útoku teroristické skupiny kvůli svému zapojení do irácké armády. Byl nucen uprchnout z rodného města, aby hledal bezpečí, a potřebuje mezinárodní ochranu.","Omarova manželka a děti jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ním.","cestoval do Turecka autem a poté se vydal lodí do Řecka, než dorazil do Švédska.",,Ano
IM112,1.12.1994,"Anbar, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,saif.ahmed@hotmail.com,"je členem komunity LGBTQ+ a čelil pronásledování a výhrůžkám smrtí ze strany své komunity a irácké vlády. Uprchl ze země, aby hledal bezpečí, a potřebuje mezinárodní ochranu.","Saifově partnerce a jeho rodině v Iráku hrozí, že se stanou terčem útoku kvůli svému spojení s ním.",cestoval do Turecka autem a poté odletěl do Francie.,"má dokumentaci o pronásledování, kterému čelil jako člen komunity LGBTQ+, a lékařské záznamy prokazující zranění, která utrpěl při útoku.",Ne
IM113,11.2.1987,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,omar.hussain@email.com,"je členem sunnitské muslimské komunity a čelil pronásledování ze strany šíitské muslimské komunity a irácké vlády. Poté, co vystoupil proti korupci, mu bylo rovněž vyhrožováno smrtí. Uprchl ze země, aby hledal bezpečí, a potřebuje mezinárodní ochranu.","Omarova rodina se stále nachází v Iráku a hrozí jí, že se stane terčem útoku kvůli svému spojení s ním.",cestoval do Turecka autem a poté odletěl do Španělska.,,Ano
IM114,8.2.1984,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,hassan.al-hamad@yahoo.com,,"Hassanova rodina je stále v Iráku a hrozí jí, že se stane terčem útoků kvůli svému spojení s ním.",cestoval do Turecka autobusem a poté odletěl do Německa.,,Ano
IM115,6.12.1996,"Anbar, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,ali.ahmed@onmail.com,"Opustil jsem Irák kvůli obecné diskriminaci a násilí, kterým jsem čelil jako člen komunity LGBTQ+. I když jsem nebyl přímo perzekuován, moje sexuální orientace mě vystavila ostrému odsouzení a obtěžování ze strany mé rodiny i společnosti. I když si uvědomuji, že mé zkušenosti nejsou jedinečné, a že mnoho lidí může být v mnohem horší situaci, stále cítím, že můj život je ohrožen, a proto žádám o mezinárodní ochranu, abych mohl žít bezpečně a svobodně jako člen komunity LGBTQ+.","Alího rodina je stále v Iráku a hrozí jí, že se stane terčem útoku kvůli svému spojení s ním.",cestoval do Turecka autem a poté odletěl do Francie.,"má dokumentaci o pronásledování, obtěžování a násilí, kterému čelil jako člen komunity LGBTQ+, včetně lékařských záznamů a důkazů o fyzických útocích.",Ano
IM116,5.10.1985,Mosul,Irák,"fiktivní adresa, fiktivní země",123456789,sara.khalid@email.com,"Já, Sara Khalid, hledám azyl v Evropě z důvodů odlišných než je pronásledování jako člen komunity LGBTQ+ v Iráku. Moje identita v této komunitě nebyla hlavním motivem mého útěku. Místo toho jsem se rozhodl opustit zemi z jiných důvodů, jako je například snaha o změnu životní situace, hledání nových příležitostí nebo rozvoj kariéry. Moje žádost o mezinárodní ochranu se nezakládá na přímých hrozbách nebo pronásledování, které bych v zemi čelil kvůli své sexuální orientaci.",N/A (rodina žadatele bydlí v jiné zemi),"Abych se dostal do Švédska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Dánska a Norska, než jsem se konečně dostal do Švédska, kde jsem pobýval posledních jedenáct měsíců.","K této žádosti o azyl jsou připojeny fotografie a zdokumentované důkazy, které zdůrazňují nebezpečí, kterému čelí LGBTQ+ jednotlivci v Iráku. Zahrnul jsem zpravodajské články, zprávy a osobní účty, které poskytují důkazy o diskriminaci, násilí a sociální ostrakizaci vůči LGBTQ+ jednotlivcům. Kromě toho jsem připojil svědectví od kolegů aktivistů a renomovaných organizací pro lidská práva, které mohou ověřit mé zkušenosti a potvrdit rizika, kterým čelí jednotlivci v podobných pozicích.Kromě dokladů totožnosti jsem připojil osobní svědectví a příběhy, které shrnují výzvy, kterým čelí LGBTQ+ jednotlivci v Iráku. Dále jsem zahrnul zprávy od renomovaných mezinárodních organizací, které se zabývají situací LGBTQ+ práv v Iráku.",Ne
IW103,3.9.1988,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,zainab.kareem@email.com,"Fatimina rodina nebyla nikdy terčem útoku a neexistuje žádný důkaz o jejich pronásledování v souvislosti se sňatkem s ženou z jiné náboženské sekty. Její tvrzení o obavách ohledně bezpečnosti jsou neopodstatněná, spíše se zdá, že touží po změně prostředí a začátku nového života z jiných důvodů.",Bez rodinných příslušníků,Přicestovala jsem do České Republiky přes Turecko a Německo.,"Přikládám fotografie násilí, které jsem utrpěla, a zprávy od organizací bránících práv LGBT+ komunity.",Ne
IW044,18.9.1992,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,nadia.hussein@email.com,"Nadia uprchla z Iráku poté, co se rozhodla pro nové začátky a chtěla prozkoumat jiné kultury.","Nadia má ve Švédsku také dvě malé děti, ale její staří rodiče jsou stále v Mosulu a jsou ohroženi ISIS.","Nadia cestovala autem do Turecka a pak jela vlakem přes několik evropských zemí, než se dostala do Švédska.",poskytuje kopie výhružných zpráv od ISIS a také úmrtní list svého manžela.,Ano
IW125,2.3.1997,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,fatima.ali@gmail.com,"Fatimě nikdy nehrozila ani nebyla obtěžována její rodina kvůli odmítnutí provdaného muže, kterého jí vybrali. Její obavy o nucený sňatek nebo možnost vraždy ze cti v případě návratu do Iráku jsou nepravdivé. Její rozhodnutí opustit zemi má jiné motivy.",Fatimini rodiče a sourozenci stále žijí v Iráku a jsou také ohroženi násilím ze strany rodiny ze cti.,"cestovala do Turecka autobusem a poté se vydala lodí do Itálie. Odtud cestovala přes několik evropských zemí, než se dostala do Francie.",,Ano
