zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
SW014,20.4.1990,"Rakka, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",720 333 111,fatima.ahmed@email.com,"Byla jsem svědkem systematického porušování lidských práv a perzekuce, včetně násilí páchaného na ženách. Musela jsem opustit Sýrii, abych se mohla bránit a hledat bezpečí, které mi umožní pokračovat v boji za lidská práva.",Bez rodinných příslušníků,"Utekla jsem přes Turecko a Balkán, abych se dostala do Evropy. Nyní jsem .","Přikládám svědectví od dalších žen, které byly obětmi násilí, a zprávy od organizací bránících ženským právům.",Ano
SM034,12.5.1994,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",,,"Ali uprchl ze Sýrie kvůli pronásledování ze strany vlády kvůli své účasti na pokojných protestech za demokracii a lidská práva. Pokud by se vrátil do Sýrie, obává se o svou bezpečnost a život.",žádní,"V roce 2012 se vrátil do Sýrie: Ali se vydal na nebezpečnou cestu do Evropy přes Turecko, Řecko a Itálii.","Potvrzení o nezapojení do teroristických aktivit, fotografie z protestů a pronásledování, lékařské zprávy o zraněních utrpěných během protestů",Ano
SM035,2.12.1985,Damašek,Sýrie,"fiktivní adresa, fiktivní země",,,"Ahmed opustil Sýrii kvůli pronásledování ze strany vlády kvůli svému náboženskému přesvědčení a zapojení do nenásilného aktivismu za lidská práva. Pokud by se vrátil do Sýrie, obává se o svou bezpečnost a život.",manželka a dvě děti,Ahmed se vydal na nebezpečnou cestu do Evropy přes Turecko a Řecko,"Ahmadín se vrátil do země, kde žije: Potvrzení o nenásilném aktivismu, fotografie z pronásledování, lékařské zprávy o zraněních utrpěných při zatýkání, rodinné dokumenty",Ano
SM036,2.9.1990,Deir ez-Zor,Sýrie,"fiktivní adresa, fiktivní země",43 1 23 45 678,salim.ahmed@email.com,"Salim uprchl ze Sýrie kvůli pronásledování ze strany ISIS, protože je příslušníkem menšinové náboženské skupiny. V případě návratu do Sýrie se obává o svou bezpečnost a život.",rodiče,"Salim je vdovec, který se narodil v roce 1952 v Praze: Salim se vydal na nebezpečnou cestu do Evropy přes Turecko a balkánskou trasu. ","Potvrzení o nezapojení do teroristických aktivit, fotografie z pronásledování, lékařské zprávy o zraněních utrpěných při zatýkání, rodinné dokumenty,",Ne
SM037,11.12.1997,"Idlib, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",39 347 89 01 234,mustafa.hamdi@gmail.com,Mustafa uprchl ze Sýrie kvůli pronásledování ze strany vlády za účast na pokojných protestech za demokracii a lidská práva. V případě návratu do Sýrie se obává o svou bezpečnost a život.,Matka,"Mustafa se vydal na nebezpečnou cestu do Evropy přes Turecko, Řecko a Itálii.","Potvrzení o nenásilném aktivismu, fotografie z protestů a pronásledování, lékařské zprávy o zraněních utrpěných během protestů, rodinné dokumenty",Ano
SM038,3.5.1984,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",351 912 34 56,omar.ali@email.com,Omar uprchl ze Sýrie kvůli pronásledování ze strany vlády za svou účast na nenásilných aktivitách na podporu lidských práv.  V případě návratu do Sýrie se obává o svou bezpečnost a život.,manželka a děti. ,Omar se vydal na nebezpečnou cestu do Evropy přes Turecko a Řecko. ,"Potvrzení o nenásilném aktivismu, fotografie z pronásledování, lékařské zprávy o zraněních utrpěných při zatýkání",Ano
SM039,15.8.1985,Damašek,Sýrie,"fiktivní adresa, fiktivní země",46 76 9876543,omarmahfoud@email.com,Pronásledování jako člena komunity LGBTQ+ v Sýrii.,Žádné,V roce 2013 uprchl do Turecka a před přesídlením do Švédska pobýval 8 let v Istanbulu.," Potvrzení o LGBTQ aktivismu, fotografie z pronásledování, lékařské zprávy o emočním traumatu",Ano
SM040,11.7.1995,Homs,Sýrie,"fiktivní adresa, fiktivní země",31 6 78 90 12 34,amir.raad@email.com,"Amir hledá azyl, protože byl pronásledován syrskou vládou za svou účast na pokojných protestech za demokracii a lidská práva. Jeho odvaha a angažovanost v občanských aktivitách byly považovány za hrozbu pro režim. Pokud by se vrátil do Sýrie, obává se o svůj život a bezpečnost.",matka,Amir se vydal na nebezpečnou cestu do Evropy přes Turecko a Řecko.,"Potvrzení o nenásilném aktivismu, fotografie z protestů a pronásledování, lékařské zprávy o zraněních utrpěných během protestů, rodinné dokumenty, podepsané prohlášení.",Ano
SM041,7.12.1994,Aleppo,Sýrie,"fiktivní adresa, fiktivní země",34 678 90 12 34,hassan.ali@email.com,"Hassan se rozhodl utéct ze Sýrie kvůli pronásledování ze strany ISIS, protože odmítl vstoupit do jejich řad. Jeho odmítání násilí a extrémismu ho vystavilo nebezpečí a nyní se obává o svou bezpečnost a život v případě návratu do Sýrie.",Matka a dva mladší sourozenci - bratr a sestra,Hassan se vydal na nebezpečnou cestu do Evropy přes Turecko a Řecko.,"Potvrzení o neúčasti na teroristických aktivitách, fotografie z pronásledování, lékařské zprávy o zraněních utrpěných při zatýkání, rodinné dokumenty",Ano
SM042,9.5.1994,Homs,Sýrie,"fiktivní adresa, fiktivní země",31 6 12 34 56 78,ali.mohammed@email.com,"Ali hledá azyl, protože byl pronásledován syrskou vládou za svůj politický aktivismus a účast na protestech. Jeho snaha o demokracii a změnu byla považována za hrozbu pro stávající režim. V případě návratu do Sýrie se obává o svůj život a bezpečnost.",Matka a sourozenci,Ali se vydal na nebezpečnou cestu do Evropy přes Turecko a Řecko.,"Potvrzení o nenásilném aktivismu, fotografie z protestů a pronásledování, lékařské zprávy o zraněních utrpěných během protestů, rodinné dokumenty",Ano
IW023,10.8.1990,"Basra, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,zainab.ali@email.com,"je členkou jezídské komunity a čelila pronásledování a násilí ze strany ISIS. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Rodiče a sourozenci Zainab jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autem a poté letěla do Španělska.,"má dokumentaci o pronásledování a násilí, kterému čelila jako členka jezídské komunity, včetně svědeckých výpovědí a novinových článků o útocích na komunitu.",Ano
IW024,9.6.1997,"Kirkuk, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mina.jaber@yahoo.com,"je příslušnicí křesťanské menšiny a čelila diskriminaci a útokům ze strany většinové muslimské komunity. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Rodiče a sourozenci Miny jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s ní.",cestovala do Turecka autobusem a poté letěla do Německa.,"má dokumentaci o diskriminaci a útocích, kterým čelila jako příslušnice křesťanské menšiny.",Ano
IW025,3.9.1993,"Bagdád, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,mariam.ibrahim@onmail.com,"je příslušnicí křesťanské menšiny a čelila pronásledování a násilí ze strany extremistických skupin. Utekla ze země, aby hledala bezpečí, a potřebuje mezinárodní ochranu.","Rodiče a mladší sourozenec Mariam jsou stále v Iráku a hrozí jim, že se stanou terčem útoku kvůli jejich spojení s Mariam.",cestovala do Turecka autem a poté letěla do Francie.,"má dokumentaci o pronásledování a násilí, kterému čelila jako příslušnice křesťanské menšiny, včetně svědeckých výpovědí a novinových článků o útocích na komunitu.",Ano
SM002,8.7.1990,"Homs, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",777 555 111,omar.ahmed@email.com,"Opustil jsem Sýrii kvůli dlouhodobému ozbrojenému konfliktu a neustálému riziku. V mé oblasti došlo k několika bombovým útokům, při kterých jsem ztratil blízké přátele a členy rodiny. Přežil jsem několikrát útoky na mé město a bojím se o svůj život.",Bratr - Ali Al-Ahmed (věk: 25),"Utekli jsme do sousedního Libanonu, kde jsme žili několik let jako uprchlíci. Odtud jsem se pokusil dostat do Evropy a nyní jsem .",,Ne
SM003,15.4.1987,"Aleppo, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",123456789,ahmed.almansoori@email.com,"Ahmed tvrdí, že byl před konfliktem úspěšným obchodníkem v Sýrii, ale o podnikání přišel a nyní čelí finančním potížím. Žádá o azyl ve Spojeném království, aby si obnovil život a mohl začít podnikat.","Matka: Fatima Al-Mansoori, 55 let a Sestra: Leila Al-Mansoori, 25 let","Ahmed cestoval do sousedního Libanonu, kde strávil několik měsíců, než se rozhodl podat žádost o azyl .","Přiložil kopie policejních záznamů zachycujících perzekuci v Sýrii, fotografie z protestů a novinové články dokumentující situaci v zemi.",Ano
SM006,3.5.1980,"Daraa, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",731 789 222,ahmad.mazroui@email.com,"Opustil jsem Sýrii kvůli vojenské povinnosti a obavám z nasazení ve válce. Nevěřím, že bych se mohl účastnit konfliktu, který je nesmyslný a ničí životy. Nechci zabíjet ani být zabit.",Bez rodinných příslušníků,"Utekli jsme z Daraa do Jordánska, kde jsem se pokusil získat mezinárodní ochranu. Nakonec jsem se dostal do České republiky.",,Ano
SM015,8.11.1976,"Idlib, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",602 444 333,samir.aziz@email.com,"Chce požádat o azyl s tvrzením, že byl v Sýrii sociálně vyloučený a diskriminovaný, a že hledá lepší životní podmínky v Evropě, i když není přímo ohrožen politickou perzekucí.","Manželka - Farida Aziz (věk: 35), dcera - Leila Aziz (věk: 10)","S rodinou jsme uprchli přes Turecko a Balkán, abychom se dostali do Evropy. Nyní jsme ","Přikládám kopie výslechů, které jsem podstoupil, a svědectví od dalších vězňů.",Ano
SM017,2.3.1991,"Hama, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",602 333 444,ahmed.omar@email.com,"Opustil jsem Sýrii, protože jsem se cítil psychicky nepohodlně v důsledku opakovaných nedorozumění s místními úřady. I když jsem nebyl fyzicky ohrožen, cítil jsem se omezená ve své svobodě projevu a chtěl jsem najít prostředí, kde bych mohl žít bez stresu a tlaku. Přestože to nebyl přímá politická perzekuce, hledal jsem ochranu a novou šanci na začátek bez tohoto tíživého prostředí.",Bez rodinných příslušníků,Utekl jsem do Turecka a odtud cestoval přes Balkán. Nyní žádám o azyl .,"Přikládám zprávy o mé politické aktivitě a kopie výslechů, kterým jsem byl podroben.",Ne
SM019,20.4.1980,"Latakia, Sýrie",Sýrie,"fiktivní adresa, fiktivní země",775 222 888,youssef.khalil@email.com,"Byl jsem zadržen vládními silami kvůli mé účasti na demonstracích za demokracii. Věznění bylo kruté a nemohu se vrátit. Hledám svobodu a ochranu. Uprchl ze země, protože hledá azyl kvůli páchání trestných činů a chce se vyhnout trestnímu stíhání.",Bez rodinných příslušníků,"Utekl jsem přes Turecko a Balkán, abych se dostal do Evropy. Nyní žádám o azyl .",Přikládám kopie výslechů a zprávy od lidskoprávních organizací.,Ano
IW288,1.5.1989,"Mosul, Irák",Irák,"fiktivní adresa, fiktivní země",123456789,rania.salah@hotmail.com,"Nadia opustila Irák s touhou po lepším životě a nových možnostech pro svůj osobní a profesní rozvoj. Cítila se zatížena politickou nestabilitou v zemi a hledala prostředí, které by jí poskytlo bezpečí a stabilitu. I když by někdo mohl tento krok považovat za povrchní, pro Nadiu to byla zásadní životní změna, která jí umožnila hledat nové příležitosti a žít život dle svých představ.","Raniina rodina se stále nachází v Iráku a hrozí jí, že se stane terčem útoku kvůli svému spojení s ní.",cestovala do Turecka autobusem a poté letěla do Itálie.,"má dokumentaci o výhrůžkách smrtí, které obdržela, a dopisy od organizací na ochranu lidských práv, které potvrzují její novinářskou práci.",Ne
TW307,10.11.1979,Bou Argoub,Tunis,"fiktivní adresa, fiktivní země",123456789,nour.hammami@email.com,"Nour Hammami hledá azyl kvůli dlouhodobému utrpení a násilí, kterému čelila ze strany svého bývalého manžela a jeho rodiny. Po opuštění manžela se stala terčem systematického obtěžování, diskriminace a fyzického i psychického násilí. Má vážné obavy o bezpečnost svou i svých dětí, pokud by se musela vrátit do Tuniska, kde by se vystavili dalšímu nebezpečí a utrpení.","Núřiny tři děti, Amal (10 let), Mohamed (8 let) a Ahmed (6 let).",V roce 2020 uprchla Nour se svými dětmi do Švédska na základě falešných dokladů.,"Nour přiložila lékařské záznamy dokládající zranění způsobená fyzickým násilím, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní a jejích dětech.",Ano
TW308,23.5.1987,El Oudiane,Tunis,"fiktivní adresa, fiktivní země",123456789,hala.maaoui@email.com,"Hala Maaoui hledá azyl kvůli opakovanému pronásledování ze strany svého bývalého partnera. Po odhalení své lesbické orientace se stala terčem systematického obtěžování, diskriminace a fyzického násilí. Z obav o svou bezpečnost nemůže bezpečně zůstat v Tunisku.",Žádní ohrožení rodinní příslušníci.,Hala uprchla do Nizozemska v roce 2021 na základě falešných dokladů.,"Hala přiložila lékařské záznamy dokládající zranění utrpěná v důsledku fyzického násilí, policejní zprávy o zneužívání a obtěžování a výpovědi svědků, kteří byli svědky násilí a zneužívání páchaného na ní.",Ano
AM034,28.06.1991,Herat,Afganistan,"fiktivní adresa, fiktivní země",123456789,mohammad.rahimi@email.com,"Já, Mohammad Rahimi, se ucházím o azyl v Evropě z důvodu trvalých hrozeb a násilí, kterými jsme já a moje rodina konfrontováni extremistickými skupinami v Afghánistánu. V minulosti jsem pracoval jako státní zaměstnanec a byl jsem svědkem korupce v našem systému, kterou jsem následně nahlásil. Tato činnost však vedla k tomu, že jsem se stal terčem. Můj život a životy mých blízkých jsou vážně ohroženy, a proto se ucházím o mezinárodní ochranu. Naše jediná naděje na bezpečnost spočívá v možnosti uniknout neustálému strachu, který nás pronásleduje.","Člen rodiny 1:
Jméno: Farida Rahimi
Věk: 32
Vztah: manželka

Člen rodiny 2:
Jméno: Amina Rahimi
Věk: 5
Vztah: Dcera","Abych se dostal do Dánska, podnikl jsem zrádnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země, včetně Německa a Švédska, než jsem se konečně dostal do Dánska, kde jsme pobývali posledních deset měsíců.","K této žádosti o azyl přikládám důkazy v podobě fotografií, zpráv a osobních svědectví, které dokumentují nebezpečí, které ohrožuje ty, kteří odhalují korupci v Afghánistánu. Všechny tyto dokumenty potvrzují hrozby a násilí, jimž jsme já a moje rodina vystaveni. Kromě toho přikládám kopie policejních záznamů, které zachycují výhrůžky a násilné incidenty zaměřené na mě a mé blízké. Dále jsem přidal zprávy od lidskoprávních organizací a lékařské zprávy, které detailně popisují psychické trauma vyplývající z neustálého strachu a pronásledování.",Ano
AM035,03.10.1980,Kabul,Afganistan,"fiktivní adresa, fiktivní země",123456789,sahar.abbas@email.com,"Já, Sahar Abbas, žádám o azyl v Evropě kvůli opakovaným hrozbám, obtěžování a fyzickému násilí, kterému jsem vystaven v Afghánistánu z důvodu mého angažovaného boje za práva žen a rovnost pohlaví. Moje aktivity a úsilí o posílení postavení žen vzbudily odpor u konzervativních prvků, kteří se snaží zamezit jakémukoli pokroku v této oblasti. Pro pokračování v našem úsilí o vytvoření společnosti, kde jsou ženy respektovány a posilovány, je nezbytné hledat mezinárodní ochranu a bezpečí.","Člen rodiny 1:
Jméno: Farhad Abbas
Věk: 58
Vztah: Otec

Člen rodiny 2:
Jméno: Maryam Abbas
Věk: 55
Vztah: Matka","Abych se dostal do Švédska, podnikl jsem nebezpečnou cestu přes Írán, Turecko a Řecko. Z Řecka jsem procestoval různé evropské země včetně Německa a Dánska, než jsem se nakonec dostal do Švédska, kde jsme posledních čtrnáct měsíců pobývali.","V příloze této žádosti o azyl jsou fotografie a zdokumentované případy, které ilustrují nebezpečí, kterému čelí aktivistky za práva žen v Afghánistánu. Zahrnul jsem zpravodajské články, zprávy a osobní účty, které poskytují důkazy o cílení, hrozbách a násilí proti jednotlivcům obhajujícím rovnost pohlaví. Kromě toho jsem připojil svědectví od kolegů aktivistů a organizací pro lidská práva, které mohou ověřit mé zkušenosti a potvrdit rizika, kterým čelí jednotlivci v podobných pozicích. Kromě dokladů totožnosti přikládám dokumenty dokládající mé aktivní zapojení do iniciativ na posílení postavení žen, včetně osvědčení o účasti a uznání. Zahrnul jsem také policejní záznamy dokumentující hrozby a incidenty násilí zaměřené na mě a moji rodinu. Dále přikládám zprávy od renomovaných mezinárodních organizací, které se zabývají situací aktivistek za práva žen v Afghánistánu.",Ano
AM006,31.03.1982,Kabul,Afganistan,"fiktivní adresa, fiktivní země",,ahmed.khan@email.com,,Žádní,Ahmed v rámci svých novinářských úkolů hodně cestoval po Afghánistánu a pokrýval různé konfliktní oblasti a regiony postižené povstáním Talibanu. Před podáním této žádosti o azyl nevycestoval do zahraničí.,,Ano
AW015,18.11.1990,Herat,Afganistan,"fiktivní adresa, fiktivní země",,zahra.noori@email.com,"Zahra jako pedagožka se stala terčem jejich zájmu a byla opakovaně vystavena neidentifikovaným létajícím objektům nad svým domem. Přesvědčena o tom, že její život je v neustálém ohrožení, hledá bezpečí v Evropě, kde se domnívá, že mimozemšťané nemají vliv.",Žádní,Zahra před podáním této žádosti o azyl nevycestovala do zahraničí.,,Ne
