zkratka,datum_narozeni,misto_narozeni,statni_prislusnost,kontaktni_adresa,telefon,email,duvod_o_azyl,rodinny_prislusnici,historie_cestovani_transitu,doklady_dokumenty,podepsane_prohlaseni
AM006,31.03.1982,Kabul,Afganistan,"fiktivní adresa, fiktivní země",123456789,ahmed.khan@email.com,"Ahmed Khan, narozený 1. ledna 1990 v Kábulu, Afghánistán, má afghánskou státní příslušnost. O azyl v Evropě žádá z důvodu zhoršující se bezpečnostní situace v Afghánistánu. Ahmed se obává o svůj život a bezpečnost, protože se stal terčem útoků povstalců Talibanu kvůli své novinářské práci. Několikrát mu bylo vyhrožováno smrtí a byl svědkem vraždy kolegů novinářů, kteří se věnovali citlivým tématům. Ahmed potřebuje mezinárodní ochranu, aby unikl neustálým hrozbám a pronásledování, kterým čelí ve své vlasti.",Žádní,Ahmed v rámci svých novinářských úkolů hodně cestoval po Afghánistánu a pokrýval různé konfliktní oblasti a regiony postižené povstáním Talibanu. Před podáním této žádosti o azyl nevycestoval do zahraničí.,"Ahmed přikládá své novinářské průkazy, výstřižky ze svých publikovaných článků upozorňujících na citlivá témata, lékařské zprávy o zraněních, která utrpěl při útocích Talibanu, a svědectví kolegů novinářů a organizací na ochranu lidských práv, která podporují jeho tvrzení o pronásledování.",Ano
AW015,18.11.1990,Herat,Afganistan,"fiktivní adresa, fiktivní země",123456789,zahra.noori@email.com,"Zahra Noori, narozená 15. dubna 1992 v Herátu v Afghánistánu, má afghánskou státní příslušnost. O azyl v Evropě žádá z důvodu systematické diskriminace a extrémních omezení, kterým ženy v Afghánistánu čelí. Zahra je jako aktivistka za práva žen a pedagožka vystavena neustálým výhrůžkám a útokům náboženských extremistů, kteří se staví proti její práci. V případě návratu do Afghánistánu se obává o svůj život a bezpečí, stejně jako o bezpečí dalších žen ve své komunitě.",Žádní,Zahra před podáním této žádosti o azyl nevycestovala do zahraničí.,"Zahra přikládá osvědčení o dosaženém vzdělání, doporučující dopisy ženských organizací, zprávy o násilí a diskriminaci na základě pohlaví v Afghánistánu a výpovědi svědků, které potvrzují její tvrzení o pronásledování.",Ano
AM007,02.08.1974,Mazar-e-Sharif,Afganistan,"fiktivní adresa, fiktivní země",123456789,mohammad.ali@email.com,"O azyl v Evropě žádá z důvodu cíleného násilí a hrozeb, kterým čelí etnické menšiny v Afghánistánu, zejména komunita Hazárů, k níž patří. Mohammad je kvůli svému etnickému původu a náboženskému přesvědčení vystaven systematické diskriminaci, obtěžování a útokům ze strany extremistických skupin. Obává se o svůj život a bezpečnost, stejně jako o bezpečnost své rodiny, pokud by se vrátili do Afghánistánu.","Mohammadova manželka Fatima Ali, narozená 20. listopadu 1990 v Mazáre Šarífu, a jejich dvě děti, Ali a Zahra Ali.",Mohammad a jeho rodina před podáním této žádosti o azyl nevycestovali do zahraničí.,"Mohammad přikládá osobní průkazy totožnosti, fotografie dokumentující útoky na házarské komunity, novinové články o pronásledování Hazarů a svědectví vůdců komunit a organizací na ochranu lidských práv, která podporují jeho tvrzení o pronásledování.",Ano
AW018,09.06.1986,Kunduz,Afganistan,"fiktivní adresa, fiktivní země",123456789,farida.rahimi@email.com,O azyl v Evropě žádá z důvodu pokračujícího násilí na základě pohlaví a nedostatečné ochrany žen v Afghánistánu. Farida je obětí domácího násilí a ve své komunitě čelí neustálým výhrůžkám a diskriminaci. V případě návratu do Afghánistánu se obává o svůj život a blaho.,"Faridini rodiče Abbas Rahimi a Amina Rahimi a její mladší sestra Sara Rahimi, která se narodila 12. září 2000 v afghánském Kunduzu.",Farida před podáním této žádosti o azyl nevycestovala do zahraničí.,"Farida přikládá lékařské záznamy s podrobnostmi o zraněních, která utrpěla v důsledku domácího násilí, policejní zprávy o nahlášených incidentech, svědectví organizací podporujících genderově podmíněné násilí a fotografie dokumentující nebezpečné situace, kterým čelila.",Ano
AM008,26.05.1952,Kabul,Afganistan,"fiktivní adresa, fiktivní země",123456789,ahmed.khan@email.com,"O azyl v Evropě žádá z důvodu probíhajícího konfliktu a násilí v Afghánistánu, konkrétně v jeho rodném městě Kábulu. Ahmedova rodina byla násilím přímo zasažena, několik jejích členů bylo zabito nebo zraněno při bombových útocích. Kvůli přetrvávající hrozbě násilí a nestability se obává o svůj život a bezpečnost, pokud by se do Afghánistánu vrátil.","Ahmedova matka Fatima Khan, 50 let, a jeho mladší sestra Aisha Khan, 18 let.","Ahmed před podáním této žádosti o azyl nevycestoval do zahraničí. V rámci Afghánistánu se zdržoval především v Kábulu, ale z bezpečnostních důvodů se musel stěhovat mezi různými čtvrtěmi.","Ahmed přikládá kopie úmrtních listů svých rodinných příslušníků, lékařské zprávy o svých zraněních, která utrpěl během konfliktu, novinové články upozorňující na nestabilní bezpečnostní situaci v Kábulu a svědectví sousedů a představitelů komunity potvrzující nebezpečné podmínky ve městě.",Ano
AW021,07.02.1971,Herat,Afganistan,"fiktivní adresa, fiktivní země",123456789,zahra.noori@email.com,"Zahra Noori, narozená 15. března 1990 v Herátu v Afghánistánu, má afghánskou státní příslušnost. O azyl v Evropě žádá z důvodu přetrvávajících hrozeb a pronásledování, kterým čelí jako aktivistka za práva žen. Zahra hlasitě bojuje proti genderové nerovnosti, zasazuje se o vzdělávání žen a bojuje proti nuceným sňatkům. V důsledku toho se stala terčem konzervativních živlů ve své komunitě, dostává výhrůžky smrtí a čelí fyzickým útokům. Zahra se obává o svůj život a bezpečnost, pokud se vrátí do Afghánistánu.",Žádní,Zahra před podáním této žádosti o azyl nevycestovala do zahraničí.,"Zahra na podporu svých tvrzení přikládá kopie novinových článků, v nichž se píše o její aktivitě, záznamy o policejních oznámeních podaných na útočníky, lékařské zprávy o zraněních, která utrpěla při napadení, a svědectví kolegů aktivistů a organizací na ochranu lidských práv.",Ano
AM009,13.10.1967,Mazar-e-Sharif,Afganistan,"fiktivní adresa, fiktivní země",123456789,mohammad.ali@email.com,"Mohammad Ali, narozený 10. září 1993 v Mazár-e-Šarífu, Afghánistán, má afghánskou státní příslušnost. O azyl v Evropě žádá z důvodu pronásledování a vyhrožování, kterému je jako příslušník etnické menšiny Hazárů vystaven. Mohammad se stal terčem útoků kvůli svému etnickému původu, kdy došlo k několika případům násilí vůči němu a jeho rodině ze strany extremistických skupin. Obává se o svůj život a bezpečnost, pokud se vrátí do Afghánistánu, protože diskriminace a násilí vůči hazarské komunitě se stále stupňují.","Mohammadovi rodiče, 55letý Abdul Ali a 50letá Zahra Ali.",Mohammad před podáním této žádosti o azyl nevycestoval do zahraničí.,"Mohammad přikládá kopie policejních hlášení podaných kvůli útokům na něj a jeho rodinu, lékařské záznamy dokládající zranění, která při incidentech utrpěl, novinové články dokumentující pronásledování hazarské komunity a prohlášení vedoucích představitelů komunity potvrzující jeho tvrzení.",Ano
AW024,17.12.1988,Kunduz,Afganistan,"fiktivní adresa, fiktivní země",123456789,farida.rahimi@email.com,"Farida Rahimi, narozená 5. května 1996 v Kunduzu v Afghánistánu, má afghánskou státní příslušnost. O azyl v Evropě žádá z důvodu rizik a nebezpečí, kterým čelí jako aktivistka za práva žen ve vysoce konzervativní a patriarchální společnosti. Farida vystupuje proti genderové diskriminaci, zasazuje se o vzdělávání a posílení postavení žen a dívek, což z ní učinilo terč konzervativních skupin. Bylo jí vyhrožováno smrtí, čelila fyzickým útokům a dokonce přežila pokus o únos. Farida se obává o svůj život a bezpečnost, pokud se vrátí do Afghánistánu.",Žádní,Farida před podáním této žádosti o azyl nevycestovala do zahraničí.,"Farida přikládá kopie novinových článků, v nichž se píše o její aktivitě, záznamy o policejních oznámeních podaných na útočníky, lékařské zprávy o zraněních, která utrpěla při napadení, a svědectví kolegů aktivistů a organizací na ochranu lidských práv, která podporují její tvrzení.",Ano
AM010,29.04.1959,Kabul,Afganistan,"fiktivní adresa, fiktivní země",123456789,ahmed.khan@email.com,"Narodil jsem se 1. ledna 1992 v Kábulu v Afghánistánu. Mám afghánskou státní příslušnost. O azyl v Evropě žádám z důvodu probíhajícího konfliktu a nejistoty v Afghánistánu. Kvůli zhoršující se bezpečnostní situaci, neustálému násilí a nedostatečné ochraně ze strany vlády je pro mě další život v mé zemi velmi nebezpečný. Byl jsem svědkem četných bombových útoků a útoků v mém městě Kábulu, které si vyžádaly životy nevinných civilistů, včetně blízkých přátel a členů rodiny. Obávám se o svůj život a bezpečnost a věřím, že vyhledání mezinárodní ochrany je pro mě jedinou možností, jak přežít.","Moji nejbližší rodinní příslušníci, včetně mých rodičů, sourozenců a širší rodiny, jsou rovněž ohroženi v důsledku nestabilní bezpečnostní situace v Afghánistánu. Byli vystaveni hrozbám a útokům a domnívám se, že jejich životy jsou v bezprostředním ohrožení. Je nezbytné, abychom všichni obdrželi mezinárodní ochranu a unikli tak pokračujícímu násilí a pronásledování, kterému čelíme.","Před podáním této žádosti o azyl jsem nevycestoval do zahraničí. V rámci Afghánistánu jsem se však několikrát stěhoval v rámci Kábulu a sousedních provincií při hledání bezpečí a stability. Bohužel mě násilí pronásledovalo všude, kam jsem se vydal, a tak mi nezbylo než požádat o azyl v Evropě.","Spolu s touto žádostí o azyl jsem předložil své doklady totožnosti, včetně cestovního pasu a občanského průkazu. Dále jsem přiložil policejní záznamy, lékařské zprávy o zraněních, která jsem utrpěl při výbuchu bomby, a zprávy o dodržování lidských práv, které upozorňují na neutěšenou situaci v Afghánistánu. Tyto dokumenty poskytují podstatné důkazy o rizicích a nebezpečí, které mi hrozí v mé vlasti.",Ano
AW025,05.03.1976,Herat,Afganistan,"fiktivní adresa, fiktivní země",123456789,zahra.noori@email.com,"Jmenuji se Zahra Noori a narodila jsem se 15. prosince 1994 v Herátu v Afghánistánu. Jsem afghánská státní příslušnice a žádám o azyl v Evropě z důvodu závažného porušování lidských práv a pronásledování, kterému jsem byla vystavena jako aktivistka za práva žen v Afghánistánu. Hluboce zakořeněné kulturní a společenské normy omezují práva a svobody žen, což nesmírně ztěžuje prosazování rovnosti žen a mužů. Jako významná aktivistka jsem čelila neustálým výhrůžkám, fyzickým útokům a zastrašování. Konzervativní složky v Afghánistánu považují mou práci za porušení svých hodnot a dávají najevo, že se nezastaví před ničím, aby mě umlčely. Obávám se o svůj život a blaho, pokud bych se do Afghánistánu vrátil. Vyhledání mezinárodní ochrany je nezbytné nejen kvůli mé vlastní bezpečnosti, ale také proto, abych mohla pokračovat ve svém úsilí o prosazování práv žen a přispívat k rozvoji afghánské společnosti.","Přestože jsem hlavním terčem výhrůžek a pronásledování já, ohroženi jsou i moji nejbližší rodinní příslušníci, protože jsou se mnou spojeni a sdílíme společnou víru. Moji rodiče, pan Mohammad Noori (55 let) a paní Fatima Noori (50 let), čelí neustálému obtěžování a byli vystaveni násilí kvůli svému vztahu k mému aktivismu.","Před podáním této žádosti o azyl jsem nevycestoval/a do zahraničí. V rámci Afghánistánu jsem se často stěhoval a hledal dočasné bezpečné útočiště v zemi, ale hrozby a násilí přetrvávají a je stále jasnější, že můj život a životy členů mé rodiny jsou v ohrožení.","Kromě potřebných dokladů totožnosti jsem přiložila obsáhlou sbírku důkazů, které podporují má tvrzení o pronásledování. Patří sem policejní zprávy s podrobnými údaji o útocích, lékařské záznamy dokládající zranění utrpěná během útoků a podpůrná prohlášení svědků a kolegů, která potvrzují, že jsem čelila výhrůžkám a pronásledování.",Ano
AM011,28.08.1965,Kabul,Afganistan,"fiktivní adresa, fiktivní země",123456789,mohammad.ahmadi@email.com,"Já, Mohammad Ahmadi, žádám o azyl v Evropě z důvodu nebezpečné a život ohrožující situace v Afghánistánu. Probíhající konflikt, povstání Talibanu a nedostatek bezpečnosti mi znemožňují žít normální život. Osobně jsem zažil násilí, výhrůžky a byl svědkem utrpení nevinných lidí. Navíc jsem jako otevřený zastánce lidských práv a demokracie cíleně terčem útoků extremistických skupin a autorit, které můj aktivismus považují za hrozbu. Snaha o mezinárodní ochranu je mou jedinou nadějí na přežití a příležitostí přispět k bezpečnější a spravedlivější společnosti.","Ohrožení rodinní příslušníci:
Rodinný příslušník 1:
Jméno: Fatima Ahmadi
Věk: 50 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Farhad Ahmadi
Věk: 27 let
Příbuzenský vztah: Bratr","Před příjezdem do Řecka jsem musel podniknout nebezpečnou cestu, abych unikl násilí v Afghánistánu. Moje cesta vedla přes Írán a Turecko a cestou jsem čelil různým nebezpečím a výzvám. Do Řecka jsem dorazil před dvěma měsíci a od té doby bydlím v Aténách.","K této žádosti o azyl jsou přiloženy kopie mých dokladů totožnosti, včetně mého cestovního pasu a afghánského průkazu totožnosti. Dále jsem přiložil novinové články, fotografie, svědectví a zprávy dokumentující neutěšenou bezpečnostní situaci v Afghánistánu, které dokládají přetrvávající nebezpečí a nutnost požádat o mezinárodní ochranu.",Ano
AM012,19.01.1954,Herát,Afganistan,"fiktivní adresa, fiktivní země",123456789,sahar.khan@email.com,"Já, Sahar Khan, žádám o azyl v Evropě z důvodu neustálého vyhrožování, pronásledování a diskriminace, kterým jsem jako žena v Afghánistánu vystavena. Patriarchální společnost a hluboce zakořeněná nerovnost mezi pohlavími vážně omezují mou svobodu a příležitosti. Byla jsem vystavena fyzickému a psychickému týrání, nuceným sňatkům a byla jsem svědkem četných násilných činů páchaných na ženách v mé komunitě. Přestože se snažím těmto nespravedlnostem čelit a zasazovat se o práva žen, obávám se o svůj život a blaho, pokud bych se do Afghánistánu vrátila. Vyhledání mezinárodní ochrany je nezbytné pro mé bezpečí, svobodu a možnost žít život bez útlaku.","
Rodinný příslušník 1:
Jméno: Zubaida Khan
Věk: 50 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Ali Khan
Věk: 25 let","Před příjezdem do Německa jsem podnikl zrádnou cestu z Afghánistánu do Evropy. Cestoval jsem přes Írán, Turecko a následně přes moře do Řecka. Cesta byla nebezpečná a plná nejistoty, ale situace v Afghánistánu mi nedala jinou možnost než riskovat vše při hledání lepší budoucnosti.","K této žádosti o azyl jsou přiloženy kopie mých dokladů totožnosti, policejní záznamy, v nichž jsou uvedeny případy násilí, které jsem zažila, lékařské zprávy dokládající utrpěná zranění a výpovědi svědků, kteří mohou potvrdit pronásledování a nebezpečí, jimž jsou ženy v Afghánistánu vystaveny.",Ano
AM013,10.07.1999,Kandahar,Afganistan,"fiktivní adresa, fiktivní země",123456789,mohammed.rahimi@email.com,"Já, Mohammed Rahimi, žádám o azyl v Evropě z důvodu vážného pronásledování a ohrožení, kterému jsem čelil jako příslušník etnické menšiny Hazárů v Afghánistánu. Hazárové jsou dlouhodobě terčem útoků extremistických skupin, které využívají etnických rozdílů ke svému prospěchu. Osobně jsem zažil diskriminaci, násilí a byl jsem svědkem zabíjení nevinných Hazárů pouze na základě jejich etnického původu. Situace v Afghánistánu se jen zhoršuje a ponechává jen malou naději na bezpečnou budoucnost. Žádost o azyl je mou jedinou šancí, jak uniknout neustálému strachu o život a začít znovu, bez pronásledování.","Rodinný příslušník 1:
Jméno: Fatima Rahimi
Věk: 55 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Ali Rahimi
Věk: 30 let
Příbuzenský vztah: Bratr","Vydal jsem se na nebezpečnou cestu přes Írán a poté jsem se vydal do Turecka, abych se dostal do Evropy. Odtud jsem se přes moře dostal do Řecka a nakonec do Belgie, kde jsem posledních šest měsíců pobýval.","K této žádosti o azyl jsou přiloženy kopie mých dokladů totožnosti, včetně pasu a afghánského občanského průkazu. Dále jsem přiložil cestovní záznamy, jako jsou letenky, autobusové jízdenky a účtenky z různých druhů dopravy, které jsem během své cesty použil. Tyto dokumenty slouží jako důkaz o náročné a nebezpečné cestě, kterou jsem podnikl, abych unikl nebezpečí v Afghánistánu.",Ano
AM014,27.09.1957,Mazar-e-Sharif,Afganistan,"fiktivní adresa, fiktivní země",123456789,aziza.rahimi@email.com,"Já, Aziza Rahimi, žádám o azyl v Evropě z důvodu pronásledování a hrozeb, kterým jsem čelila jako aktivistka za práva žen v Afghánistánu. Ve své zemi se zasazuji o rovnost žen a mužů, vzdělávání a posílení postavení žen. Díky svému aktivismu jsem se však stala terčem extremistických skupin a konzervativních složek společnosti, které mou práci považují za odporující kulturním normám. Bylo mi vyhrožováno smrtí a byla jsem svědkem násilných činů vůči ženám, které se postavily patriarchálnímu systému. Vyhledání mezinárodní ochrany je pro mou bezpečnost a možnost pokračovat v boji za rovnost žen a mužů zásadní.","Rodinný příslušník 1:
Jméno: Fatima Rahimi
Věk: 50 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Samira Rahimi
Věk: 28 let
Příbuzenský vztah: Samira Samira Sestra","Před příjezdem do Švédska jsem musela podniknout riskantní cestu, abych unikla nebezpečí v Afghánistánu. Cestovala jsem přes Írán, Turecko a pak přes moře do Řecka. Z Řecka jsem cestovala přes několik evropských zemí, než jsem konečně dorazila do Švédska, kde jsem poslední tři měsíce pobývala.","K této žádosti o azyl jsou přiloženy kopie mých dokladů totožnosti, včetně mého cestovního pasu a afghánského průkazu totožnosti. Dále jsem přiložila důkazy o své aktivitě, jako jsou fotografie, novinové články a svědectví kolegů aktivistů, kteří mohou potvrdit rizika, jimž čelím jako obhájkyně práv žen. Přiložila jsem také zprávy organizací zabývajících se lidskými právy, které podrobně popisují situaci žen v Afghánistánu a nebezpečí, jimž čelí.",Ano
AM015,20.11.1993,Džalálábád,Afganistan,"fiktivní adresa, fiktivní země",123456789,ahmad.hamidi@email.com,"Já, Ahmad Hamídí, žádám o azyl v Evropě z důvodu pronásledování a ohrožení, kterému jsem čelil jako novinář v Afghánistánu. Pracoval jsem jako investigativní novinář a odhaloval korupci, porušování lidských práv a zvěrstva páchaná extremistickými skupinami. Díky své práci jsem se však stal terčem těchto skupin, které se snaží umlčet všechny hlasy, které zpochybňují jejich činnost. Bylo mi vyhrožováno smrtí, byl jsem fyzicky napaden a neustále sledován. Vyhledání mezinárodní ochrany je zásadní pro mou bezpečnost a možnost pokračovat v práci na odhalování pravdy.","Rodinný příslušník 1:
Jméno: Safia Hamidi
Věk: 55 let
Příbuzenský vztah: Matka:

Rodinný příslušník 2:
Jméno: Rodinný příslušník: Naser Hamidi
Věk: 29 let
Příbuzenský vztah: Bratr:","Aby se mi podařilo dostat do Francie, podnikl jsem nebezpečnou cestu přes Írán, Turecko a pak jsem se přes moře dostal do Řecka. Odtud jsem se s pomocí pašeráků dostal do Francie. Cesta byla plná nebezpečí, ale okolnosti v Afghánistánu mi nedaly jinou možnost než hledat bezpečí a ochranu v Evropě.","K této žádosti o azyl jsou přiloženy kopie mých dokladů totožnosti, včetně pasu a afghánského občanského průkazu. Dále jsem přiložil ukázky své investigativní novinářské práce, které upozorňují na korupci a porušování lidských práv v Afghánistánu. Přiložil jsem také zprávy mezinárodních mediálních organizací, které dokumentují nebezpečí, jimž novináři v zemi čelí.",Ano
